,date,region_code,region,cases,recovered,active_cases,deceased
96,2021-01-11,07023,Ferreries,10.0,10.0,0.0,0.0
96,2021-01-11,07052,Sant Lluís,52.0,43.0,8.0,1.0
96,2021-01-11,07064,Es Castell,97.0,76.0,20.0,1.0
96,2021-01-11,07002,Alaior,197.0,143.0,53.0,1.0
96,2021-01-11,0,total-menorca,1249.0,950.0,283.0,17.0
96,2021-01-11,07015,Ciutadella de Menorca,449.0,335.0,111.0,3.0
96,2021-01-11,07902,Es Migjorn Gran,8.0,7.0,1.0,0.0
96,2021-01-11,07032,Maó,384.0,302.0,76.0,7.0
97,2021-01-12,07032,Maó,398.0,305.0,87.0,7.0
97,2021-01-12,07002,Alaior,203.0,146.0,56.0,1.0
97,2021-01-12,07023,Ferreries,11.0,10.0,1.0,0.0
97,2021-01-12,0,total-menorca,1292.0,958.0,318.0,17.0
97,2021-01-12,07064,Es Castell,100.0,77.0,22.0,1.0
97,2021-01-12,07052,Sant Lluís,55.0,43.0,11.0,1.0
97,2021-01-12,07037,Es Mercadal,53.0,34.0,15.0,4.0
97,2021-01-12,07902,Es Migjorn Gran,8.0,7.0,1.0,0.0
97,2021-01-12,07015,Ciutadella de Menorca,464.0,336.0,125.0,3.0
98,2021-01-13,0,total-menorca,1325.0,968.0,341.0,17.0
98,2021-01-13,07023,Ferreries,11.0,10.0,1.0,0.0
98,2021-01-13,07032,Maó,404.0,307.0,91.0,7.0
98,2021-01-13,07037,Es Mercadal,53.0,36.0,13.0,4.0
98,2021-01-13,07902,Es Migjorn Gran,8.0,7.0,1.0,0.0
98,2021-01-13,07064,Es Castell,101.0,78.0,22.0,1.0
98,2021-01-13,07052,Sant Lluís,58.0,44.0,13.0,1.0
98,2021-01-13,07015,Ciutadella de Menorca,487.0,337.0,147.0,3.0
98,2021-01-13,07002,Alaior,203.0,149.0,53.0,1.0
99,2021-01-14,07015,Ciutadella de Menorca,518.0,343.0,172.0,3.0
99,2021-01-14,07032,Maó,415.0,307.0,102.0,7.0
99,2021-01-14,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
99,2021-01-14,07064,Es Castell,104.0,79.0,24.0,1.0
99,2021-01-14,07052,Sant Lluís,58.0,45.0,12.0,1.0
99,2021-01-14,07002,Alaior,215.0,151.0,63.0,1.0
99,2021-01-14,0,total-menorca,1387.0,979.0,392.0,17.0
99,2021-01-14,07023,Ferreries,12.0,10.0,2.0,0.0
99,2021-01-14,07037,Es Mercadal,55.0,37.0,14.0,4.0
100,2021-01-15,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
100,2021-01-15,0,total-menorca,1387.0,979.0,392.0,17.0
100,2021-01-15,07015,Ciutadella de Menorca,518.0,343.0,172.0,3.0
100,2021-01-15,07037,Es Mercadal,55.0,37.0,14.0,4.0
100,2021-01-15,07032,Maó,415.0,307.0,102.0,7.0
100,2021-01-15,07002,Alaior,215.0,151.0,63.0,1.0
100,2021-01-15,07064,Es Castell,104.0,79.0,24.0,1.0
100,2021-01-15,07023,Ferreries,12.0,10.0,2.0,0.0
100,2021-01-15,07052,Sant Lluís,58.0,45.0,12.0,1.0
101,2021-01-16,07064,Es Castell,104.0,79.0,24.0,1.0
101,2021-01-16,07023,Ferreries,12.0,10.0,2.0,0.0
101,2021-01-16,07015,Ciutadella de Menorca,518.0,343.0,172.0,3.0
101,2021-01-16,0,total-menorca,1387.0,979.0,392.0,17.0
101,2021-01-16,07052,Sant Lluís,58.0,45.0,12.0,1.0
101,2021-01-16,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
101,2021-01-16,07037,Es Mercadal,55.0,37.0,14.0,4.0
101,2021-01-16,07032,Maó,415.0,307.0,102.0,7.0
101,2021-01-16,07002,Alaior,215.0,151.0,63.0,1.0
102,2021-01-17,07002,Alaior,226.0,159.0,66.0,1.0
102,2021-01-17,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
102,2021-01-17,07032,Maó,428.0,336.0,86.0,7.0
102,2021-01-17,0,total-menorca,1465.0,1043.0,405.0,18.0
102,2021-01-17,07064,Es Castell,106.0,82.0,23.0,1.0
102,2021-01-17,07052,Sant Lluís,58.0,45.0,12.0,1.0
102,2021-01-17,07037,Es Mercadal,58.0,39.0,15.0,4.0
102,2021-01-17,07023,Ferreries,12.0,10.0,2.0,0.0
102,2021-01-17,07015,Ciutadella de Menorca,567.0,365.0,198.0,4.0
103,2021-01-18,07032,Maó,434.0,340.0,88.0,7.0
103,2021-01-18,07064,Es Castell,110.0,84.0,25.0,1.0
103,2021-01-18,07023,Ferreries,12.0,10.0,2.0,0.0
103,2021-01-18,07052,Sant Lluís,58.0,46.0,11.0,1.0
103,2021-01-18,07037,Es Mercadal,62.0,39.0,19.0,4.0
103,2021-01-18,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
103,2021-01-18,0,total-menorca,1494.0,1067.0,410.0,18.0
103,2021-01-18,07002,Alaior,227.0,167.0,59.0,1.0
103,2021-01-18,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
104,2021-01-19,07052,Sant Lluís,58.0,46.0,11.0,1.0
104,2021-01-19,07023,Ferreries,12.0,10.0,2.0,0.0
104,2021-01-19,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
104,2021-01-19,07064,Es Castell,110.0,84.0,25.0,1.0
104,2021-01-19,07037,Es Mercadal,62.0,39.0,19.0,4.0
104,2021-01-19,07032,Maó,434.0,340.0,88.0,7.0
104,2021-01-19,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
104,2021-01-19,07002,Alaior,227.0,167.0,59.0,1.0
104,2021-01-19,0,total-menorca,1494.0,1067.0,410.0,18.0
105,2021-01-20,07023,Ferreries,12.0,10.0,2.0,0.0
105,2021-01-20,07037,Es Mercadal,62.0,39.0,19.0,4.0
105,2021-01-20,07002,Alaior,227.0,167.0,59.0,1.0
105,2021-01-20,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
105,2021-01-20,0,total-menorca,1494.0,1067.0,410.0,18.0
105,2021-01-20,07052,Sant Lluís,58.0,46.0,11.0,1.0
105,2021-01-20,07032,Maó,434.0,340.0,88.0,7.0
105,2021-01-20,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
105,2021-01-20,07064,Es Castell,110.0,84.0,25.0,1.0
106,2021-01-21,07064,Es Castell,110.0,84.0,25.0,1.0
106,2021-01-21,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
106,2021-01-21,07032,Maó,434.0,340.0,88.0,7.0
106,2021-01-21,07002,Alaior,227.0,167.0,59.0,1.0
106,2021-01-21,07037,Es Mercadal,62.0,39.0,19.0,4.0
106,2021-01-21,07023,Ferreries,12.0,10.0,2.0,0.0
106,2021-01-21,07052,Sant Lluís,58.0,46.0,11.0,1.0
106,2021-01-21,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
106,2021-01-21,0,total-menorca,1494.0,1067.0,410.0,18.0
107,2021-01-22,07023,Ferreries,12.0,10.0,2.0,0.0
107,2021-01-22,07037,Es Mercadal,62.0,39.0,19.0,4.0
107,2021-01-22,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
107,2021-01-22,07002,Alaior,227.0,167.0,59.0,1.0
107,2021-01-22,0,total-menorca,1494.0,1067.0,410.0,18.0
107,2021-01-22,07064,Es Castell,110.0,84.0,25.0,1.0
107,2021-01-22,07032,Maó,434.0,340.0,88.0,7.0
107,2021-01-22,07052,Sant Lluís,58.0,46.0,11.0,1.0
107,2021-01-22,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
108,2021-01-23,07052,Sant Lluís,58.0,46.0,11.0,1.0
108,2021-01-23,07032,Maó,434.0,340.0,88.0,7.0
108,2021-01-23,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
108,2021-01-23,07023,Ferreries,12.0,10.0,2.0,0.0
108,2021-01-23,07064,Es Castell,110.0,84.0,25.0,1.0
108,2021-01-23,0,total-menorca,1494.0,1067.0,410.0,18.0
108,2021-01-23,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
108,2021-01-23,07002,Alaior,227.0,167.0,59.0,1.0
108,2021-01-23,07037,Es Mercadal,62.0,39.0,19.0,4.0
109,2021-01-24,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
109,2021-01-24,07052,Sant Lluís,58.0,46.0,11.0,1.0
109,2021-01-24,07023,Ferreries,12.0,10.0,2.0,0.0
109,2021-01-24,07032,Maó,434.0,340.0,88.0,7.0
109,2021-01-24,0,total-menorca,1494.0,1067.0,410.0,18.0
109,2021-01-24,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
109,2021-01-24,07002,Alaior,227.0,167.0,59.0,1.0
109,2021-01-24,07037,Es Mercadal,62.0,39.0,19.0,4.0
109,2021-01-24,07064,Es Castell,110.0,84.0,25.0,1.0
110,2021-01-25,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
110,2021-01-25,07052,Sant Lluís,58.0,46.0,11.0,1.0
110,2021-01-25,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
110,2021-01-25,07023,Ferreries,12.0,10.0,2.0,0.0
110,2021-01-25,0,total-menorca,1494.0,1067.0,410.0,18.0
110,2021-01-25,07064,Es Castell,110.0,84.0,25.0,1.0
110,2021-01-25,07032,Maó,434.0,340.0,88.0,7.0
110,2021-01-25,07002,Alaior,227.0,167.0,59.0,1.0
110,2021-01-25,07037,Es Mercadal,62.0,39.0,19.0,4.0
111,2021-01-26,07064,Es Castell,110.0,84.0,25.0,1.0
111,2021-01-26,07002,Alaior,227.0,167.0,59.0,1.0
111,2021-01-26,07015,Ciutadella de Menorca,581.0,374.0,203.0,4.0
111,2021-01-26,07032,Maó,434.0,340.0,88.0,7.0
111,2021-01-26,0,total-menorca,1494.0,1067.0,410.0,18.0
111,2021-01-26,07023,Ferreries,12.0,10.0,2.0,0.0
111,2021-01-26,07037,Es Mercadal,62.0,39.0,19.0,4.0
111,2021-01-26,07902,Es Migjorn Gran,10.0,7.0,3.0,0.0
111,2021-01-26,07052,Sant Lluís,58.0,46.0,11.0,1.0
112,2021-01-27,0,total-menorca,1788.0,1373.0,403.0,20.0
112,2021-01-27,07037,Es Mercadal,79.0,54.0,23.0,4.0
112,2021-01-27,07064,Es Castell,124.0,105.0,18.0,1.0
112,2021-01-27,07052,Sant Lluís,61.0,51.0,9.0,1.0
112,2021-01-27,07032,Maó,493.0,397.0,90.0,9.0
112,2021-01-27,07023,Ferreries,21.0,14.0,7.0,0.0
112,2021-01-27,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
112,2021-01-27,07015,Ciutadella de Menorca,765.0,540.0,223.0,4.0
112,2021-01-27,07002,Alaior,234.0,203.0,31.0,1.0
113,2021-01-28,07037,Es Mercadal,80.0,56.0,22.0,4.0
113,2021-01-28,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
113,2021-01-28,07032,Maó,499.0,401.0,92.0,9.0
113,2021-01-28,07015,Ciutadella de Menorca,780.0,553.0,225.0,4.0
113,2021-01-28,07064,Es Castell,126.0,106.0,19.0,1.0
113,2021-01-28,07023,Ferreries,21.0,14.0,7.0,0.0
113,2021-01-28,07052,Sant Lluís,64.0,51.0,12.0,1.0
113,2021-01-28,07002,Alaior,236.0,207.0,29.0,1.0
113,2021-01-28,0,total-menorca,1817.0,1397.0,408.0,20.0
114,2021-01-29,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
114,2021-01-29,07023,Ferreries,21.0,14.0,7.0,0.0
114,2021-01-29,07032,Maó,499.0,401.0,92.0,9.0
114,2021-01-29,07037,Es Mercadal,80.0,56.0,22.0,4.0
114,2021-01-29,0,total-menorca,1817.0,1397.0,408.0,20.0
114,2021-01-29,07015,Ciutadella de Menorca,780.0,553.0,225.0,4.0
114,2021-01-29,07064,Es Castell,126.0,106.0,19.0,1.0
114,2021-01-29,07052,Sant Lluís,64.0,51.0,12.0,1.0
114,2021-01-29,07002,Alaior,236.0,207.0,29.0,1.0
115,2021-01-30,07064,Es Castell,126.0,106.0,19.0,1.0
115,2021-01-30,07015,Ciutadella de Menorca,780.0,553.0,225.0,4.0
115,2021-01-30,07032,Maó,499.0,401.0,92.0,9.0
115,2021-01-30,07002,Alaior,236.0,207.0,29.0,1.0
115,2021-01-30,07023,Ferreries,21.0,14.0,7.0,0.0
115,2021-01-30,07052,Sant Lluís,64.0,51.0,12.0,1.0
115,2021-01-30,07037,Es Mercadal,80.0,56.0,22.0,4.0
115,2021-01-30,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
115,2021-01-30,0,total-menorca,1817.0,1397.0,408.0,20.0
116,2021-01-31,07064,Es Castell,126.0,115.0,10.0,1.0
116,2021-01-31,0,total-menorca,1850.0,1491.0,346.0,21.0
116,2021-01-31,07037,Es Mercadal,82.0,65.0,15.0,4.0
116,2021-01-31,07015,Ciutadella de Menorca,796.0,593.0,201.0,4.0
116,2021-01-31,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
116,2021-01-31,07032,Maó,506.0,424.0,76.0,9.0
116,2021-01-31,07002,Alaior,237.0,218.0,18.0,2.0
116,2021-01-31,07023,Ferreries,24.0,14.0,10.0,0.0
116,2021-01-31,07052,Sant Lluís,68.0,53.0,14.0,1.0
117,2021-02-01,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
117,2021-02-01,07002,Alaior,239.0,218.0,20.0,2.0
117,2021-02-01,07064,Es Castell,126.0,115.0,10.0,1.0
117,2021-02-01,07037,Es Mercadal,83.0,65.0,16.0,4.0
117,2021-02-01,07052,Sant Lluís,69.0,53.0,15.0,1.0
117,2021-02-01,07015,Ciutadella de Menorca,799.0,599.0,198.0,4.0
117,2021-02-01,07032,Maó,515.0,425.0,84.0,9.0
117,2021-02-01,0,total-menorca,1867.0,1498.0,356.0,21.0
117,2021-02-01,07023,Ferreries,25.0,14.0,11.0,0.0
118,2021-02-02,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
118,2021-02-02,07002,Alaior,241.0,219.0,21.0,2.0
118,2021-02-02,07032,Maó,525.0,433.0,86.0,9.0
118,2021-02-02,07023,Ferreries,25.0,15.0,10.0,0.0
118,2021-02-02,07015,Ciutadella de Menorca,810.0,612.0,195.0,5.0
118,2021-02-02,07052,Sant Lluís,71.0,54.0,16.0,1.0
118,2021-02-02,0,total-menorca,1892.0,1525.0,353.0,22.0
118,2021-02-02,07064,Es Castell,126.0,116.0,9.0,1.0
118,2021-02-02,07037,Es Mercadal,83.0,67.0,14.0,4.0
119,2021-02-03,0,total-menorca,1892.0,1525.0,353.0,22.0
119,2021-02-03,07037,Es Mercadal,83.0,67.0,14.0,4.0
119,2021-02-03,07032,Maó,525.0,433.0,86.0,9.0
119,2021-02-03,07052,Sant Lluís,71.0,54.0,16.0,1.0
119,2021-02-03,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
119,2021-02-03,07015,Ciutadella de Menorca,810.0,612.0,195.0,5.0
119,2021-02-03,07002,Alaior,241.0,219.0,21.0,2.0
119,2021-02-03,07064,Es Castell,126.0,116.0,9.0,1.0
119,2021-02-03,07023,Ferreries,25.0,15.0,10.0,0.0
120,2021-02-04,07037,Es Mercadal,85.0,71.0,12.0,4.0
120,2021-02-04,07002,Alaior,241.0,219.0,21.0,2.0
120,2021-02-04,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
120,2021-02-04,07023,Ferreries,27.0,19.0,8.0,0.0
120,2021-02-04,0,total-menorca,1948.0,1586.0,347.0,23.0
120,2021-02-04,07064,Es Castell,130.0,119.0,10.0,1.0
120,2021-02-04,07052,Sant Lluís,77.0,58.0,17.0,2.0
120,2021-02-04,07015,Ciutadella de Menorca,819.0,641.0,175.0,5.0
120,2021-02-04,07032,Maó,558.0,450.0,102.0,9.0
121,2021-02-05,07023,Ferreries,27.0,19.0,8.0,0.0
121,2021-02-05,0,total-menorca,1948.0,1586.0,347.0,23.0
121,2021-02-05,07052,Sant Lluís,77.0,58.0,17.0,2.0
121,2021-02-05,07032,Maó,558.0,450.0,102.0,9.0
121,2021-02-05,07015,Ciutadella de Menorca,819.0,641.0,175.0,5.0
121,2021-02-05,07064,Es Castell,130.0,119.0,10.0,1.0
121,2021-02-05,07037,Es Mercadal,85.0,71.0,12.0,4.0
121,2021-02-05,07002,Alaior,241.0,219.0,21.0,2.0
121,2021-02-05,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
122,2021-02-06,07002,Alaior,241.0,219.0,21.0,2.0
122,2021-02-06,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
122,2021-02-06,07015,Ciutadella de Menorca,819.0,641.0,175.0,5.0
122,2021-02-06,07032,Maó,558.0,450.0,102.0,9.0
122,2021-02-06,07023,Ferreries,27.0,19.0,8.0,0.0
122,2021-02-06,07052,Sant Lluís,77.0,58.0,17.0,2.0
122,2021-02-06,07064,Es Castell,130.0,119.0,10.0,1.0
122,2021-02-06,0,total-menorca,1948.0,1586.0,347.0,23.0
122,2021-02-06,07037,Es Mercadal,85.0,71.0,12.0,4.0
123,2021-02-07,07002,Alaior,241.0,219.0,21.0,2.0
123,2021-02-07,07023,Ferreries,28.0,21.0,7.0,0.0
123,2021-02-07,07032,Maó,564.0,466.0,92.0,9.0
123,2021-02-07,07064,Es Castell,133.0,122.0,10.0,1.0
123,2021-02-07,07015,Ciutadella de Menorca,824.0,665.0,156.0,5.0
123,2021-02-07,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
123,2021-02-07,07052,Sant Lluís,81.0,59.0,20.0,2.0
123,2021-02-07,0,total-menorca,1967.0,1632.0,320.0,23.0
123,2021-02-07,07037,Es Mercadal,85.0,71.0,12.0,4.0
124,2021-02-08,0,total-menorca,1967.0,1632.0,320.0,23.0
124,2021-02-08,07032,Maó,564.0,466.0,92.0,9.0
124,2021-02-08,07064,Es Castell,133.0,122.0,10.0,1.0
124,2021-02-08,07015,Ciutadella de Menorca,824.0,665.0,156.0,5.0
124,2021-02-08,07052,Sant Lluís,81.0,59.0,20.0,2.0
124,2021-02-08,07002,Alaior,241.0,219.0,21.0,2.0
124,2021-02-08,07902,Es Migjorn Gran,11.0,9.0,2.0,0.0
124,2021-02-08,07037,Es Mercadal,85.0,71.0,12.0,4.0
124,2021-02-08,07023,Ferreries,28.0,21.0,7.0,0.0
125,2021-02-09,07032,Maó,570.0,487.0,77.0,9.0
125,2021-02-09,07052,Sant Lluís,84.0,62.0,20.0,2.0
125,2021-02-09,07902,Es Migjorn Gran,11.0,10.0,1.0,0.0
125,2021-02-09,07015,Ciutadella de Menorca,826.0,692.0,131.0,5.0
125,2021-02-09,07023,Ferreries,28.0,21.0,7.0,0.0
125,2021-02-09,07037,Es Mercadal,85.0,72.0,11.0,4.0
125,2021-02-09,0,total-menorca,1979.0,1694.0,270.0,23.0
125,2021-02-09,07002,Alaior,241.0,224.0,16.0,2.0
125,2021-02-09,07064,Es Castell,134.0,126.0,7.0,1.0
126,2021-02-10,07064,Es Castell,135.0,126.0,8.0,1.0
126,2021-02-10,07037,Es Mercadal,85.0,74.0,9.0,4.0
126,2021-02-10,07015,Ciutadella de Menorca,829.0,703.0,123.0,5.0
126,2021-02-10,07902,Es Migjorn Gran,11.0,10.0,1.0,0.0
126,2021-02-10,07002,Alaior,241.0,225.0,15.0,2.0
126,2021-02-10,07052,Sant Lluís,85.0,63.0,20.0,2.0
126,2021-02-10,07032,Maó,574.0,492.0,76.0,9.0
126,2021-02-10,07023,Ferreries,28.0,21.0,7.0,0.0
126,2021-02-10,0,total-menorca,1988.0,1714.0,259.0,23.0
